Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FT","Forestry Trade Flows","107","Côte d'Ivoire","53","Benin","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","53","Benin","5922","Export Value","1640","Plywood","2017","2017","1000 US$","200","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","80","Bosnia and Herzegovina","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","22","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","27","Bulgaria","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","49","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","233","Burkina Faso","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1296","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","233","Burkina Faso","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","233","Burkina Faso","5922","Export Value","1640","Plywood","2017","2017","1000 US$","4435","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","35","Cabo Verde","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","82","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","32","Cameroon","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","144","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","32","Cameroon","5922","Export Value","1640","Plywood","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","33","Canada","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","33","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","33","Canada","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","644","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","40","Chile","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","81","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","351","China","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","27","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","351","China","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","15","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","351","China","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1733","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","351","China","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","80","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","46","Congo","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","98","Croatia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","98","Croatia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","47","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","49","Cuba","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","26","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","50","Cyprus","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","284","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","54","Denmark","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","35","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","54","Denmark","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","303","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","56","Dominican Republic","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1559","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","59","Egypt","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","4442","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","59","Egypt","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1599","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","59","Egypt","5922","Export Value","1640","Plywood","2017","2017","1000 US$","44","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","67","Finland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","19","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","68","France","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","436","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","68","France","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1376","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","68","France","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","394","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","68","France","5922","Export Value","1640","Plywood","2017","2017","1000 US$","49","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","70","French Polynesia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","16","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","75","Gambia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","75","Gambia","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","122","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","75","Gambia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","33","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","79","Germany","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","2837","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","79","Germany","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","2546","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","79","Germany","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","81","Ghana","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","81","Ghana","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","5","P","Provisional official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","81","Ghana","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","84","Greece","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1659","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","84","Greece","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","112","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","84","Greece","5922","Export Value","1640","Plywood","2017","2017","1000 US$","262","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","175","Guinea-Bissau","5922","Export Value","1640","Plywood","2017","2017","1000 US$","19","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","97","Hungary","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","38","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","100","India","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","8392","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","100","India","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1503","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","101","Indonesia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","43","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","103","Iraq","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","17","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","104","Ireland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","986","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","106","Italy","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","106","Italy","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","6573","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","106","Italy","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","9512","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","106","Italy","5922","Export Value","1640","Plywood","2017","2017","1000 US$","107","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","109","Jamaica","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","110","Japan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","112","Jordan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","37","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","118","Kuwait","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","85","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","121","Lebanon","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5537","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","121","Lebanon","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","130","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","123","Liberia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","232","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","131","Malaysia","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","202","P","Provisional official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","131","Malaysia","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","13","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","133","Mali","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","2444","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","133","Mali","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","133","Mali","5922","Export Value","1640","Plywood","2017","2017","1000 US$","4083","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","134","Malta","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","114","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","136","Mauritania","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","1627","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","136","Mauritania","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","2262","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","136","Mauritania","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","92","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","136","Mauritania","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1277","","Official data"
"FT","Forestry Trade Flows","107","Côte d'Ivoire","137","Mauritius","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","49","","Official data"
